unit_name,unit_code,state,region,unit_type,created_by,date_est,POINT-X,POINT-Y,EXTENT_MIN_X,EXTENT_MIN_Y,EXTENT_MAX_X,EXTENT_MAX_Y,description,metadata,filename,image,caption
Carlsbad Caverns National Park,CAVE,NM,IM,National Park,Lands,1923-10-25T00:00:00Z,-104.553136,32.140925,-104.6847736,32.04084374,-104.3707576,32.19922313,"High ancient sea ledges, deep rocky canyons, flowering cactus and desert wildlife - treasures above the ground in the Chihuahuan Desert. Hidden beneath the surface are more than 119 known caves - all formed when sulfuric acid dissolved the surrounding limestone leaving behind caverns of all sizes. **Check out our new ""Park Ranger Blog"" feature! Learn all about the park from a ranger's viewpoint.",https://www.nps.gov/cave/,C53F0DA7-1DD8-B71B-0B1C3D67414F3B2F.jpg,https://www.nps.gov/common/uploads/banner_image/imr/C53F0DA7-1DD8-B71B-0B1C3D67414F3B2F.jpg,Spectacular view of the Papoose Room inside the King's Palace. Photo by Chuck Burton.
Glacier Bay National Park & Preserve,GLBA,AK,AK,National Park,Lands,1925-02-26T00:00:00Z,-136.810929,58.791439,-138.4140825,58.15911668,-135.3167323,59.48305042,"Covering 3.3 million acres of rugged mountains, dynamic glaciers, temperate rainforest, wild coastlines and deep sheltered fjords, Glacier Bay National Park is a highlight of Alaska's Inside Passage and part of a 25-million acre World Heritage Site—one of the world’s largest international protected areas. From sea to summit, Glacier Bay offers limitless opportunities for adventure and inspiration.",https://www.nps.gov/glba/,D6036D45-1DD8-B71B-0B0704B70F193E0C.jpg,https://www.nps.gov/common/uploads/banner_image/akr/D6036D45-1DD8-B71B-0B0704B70F193E0C.jpg,Margerie Glacier
Great Smoky Mountains National Park,GRSM,NC,SE,National Park,Legacy,1926-05-22T00:00:00Z,-83.526275,35.609275,-84.0139019,35.42586222,-83.04248554,35.84240904,"Ridge upon ridge of forest straddles the border between North Carolina and Tennessee in Great Smoky Mountains National Park. World renowned for its diversity of plant and animal life, the beauty of its ancient mountains, and the quality of its remnants of Southern Appalachian mountain culture, this is America's most visited national park.",https://www.nps.gov/grsm/,11425F1B-1DD8-B71B-0B43B12026572876.jpg,https://www.nps.gov/common/uploads/banner_image/akr/11425F1B-1DD8-B71B-0B43B12026572876.jpg,"Orange turk's cap lilies frame the view of distant, misty mountains."
Shenandoah National Park,SHEN,VA,NE,National Park,Legacy,1926-05-22T00:00:00Z,-78.6762,38.281065,-78.85157472,38.04090905,-78.15007435,38.91037063,"Just 75 miles from the bustle of Washington, D.C., Shenandoah National Park is your escape to recreation and re-creation. Cascading waterfalls, spectacular vistas, quiet wooded hollows—take a hike, meander along Skyline Drive, or picnic with the family. 200,000 acres of protected lands are haven to deer, songbirds, the night sky…and you. Plan a Shenandoah escape today!",https://www.nps.gov/shen/,EC803A56-1DD8-B71B-0BD7EE282E4EAECD.jpg,https://www.nps.gov/common/uploads/banner_image/ner/EC803A56-1DD8-B71B-0BD7EE282E4EAECD.jpg,Dramatic colorful sunrise at Buck Hollow Overlook.
Mammoth Cave National Park,MACA,KY,SE,National Park,Lands,1926-05-25T00:00:00Z,-86.130895,37.19758,-86.26705705,37.09744611,-86.02380285,37.2704527,"Mammoth Cave National Park preserves the cave system and a part of the Green River valley and hilly country of south central Kentucky. This is the world's longest known cave system, with more than 400 miles explored. Early guide Stephen Bishop called the cave a ""grand, gloomy and peculiar place,"" but its vast chambers and complex labyrinths have earned its name - Mammoth.",https://www.nps.gov/maca/,980CB50C-1DD8-B71B-0B4F8385CDB02DF2.jpg,https://www.nps.gov/common/uploads/banner_image/akr/980CB50C-1DD8-B71B-0B4F8385CDB02DF2.jpg,"A tour group enters Mammoth Cave through the vast Historic Entrance, leaving the green daylight."
Grand Teton National Park,GRTE,WY,IM,National Park,Lands,1929-02-26T00:00:00Z,-110.705488,43.81816,-110.9484175,43.5379226,-110.4227323,44.08400609,"Rising above a scene rich with extraordinary wildlife, pristine lakes, and alpine terrain, the Teton Range stands monument to the people who fought to protect it. These are mountains of the imagination. Mountains that led to the creation of Grand Teton National Park where you can explore over two hundred miles of trails, float the Snake River or enjoy the serenity of this remarkable place.",https://www.nps.gov/grte/,536CAED0-1DD8-B71B-0B4ED813CAB30898.JPG,https://www.nps.gov/common/uploads/banner_image/imr/536CAED0-1DD8-B71B-0B4ED813CAB30898.JPG,Teton Range in Winter
Arches National Park,ARCH,UT,IM,National Park,Lands,1929-04-12T00:00:00Z,-109.58635,38.722539,-109.7131993,38.60316567,-109.4777127,38.84693311,"Visit Arches and discover a landscape of contrasting colors, landforms and textures unlike any other in the world. The park has over 2,000 natural stone arches, in addition to hundreds of soaring pinnacles, massive fins and giant balanced rocks. This red rock wonderland will amaze you with its formations, refresh you with its trails, and inspire you with its sunsets.",https://www.nps.gov/arch/,8C338290-1DD8-B71B-0B2280C8B39922AA.jpg,https://www.nps.gov/common/uploads/banner_image/imr/8C338290-1DD8-B71B-0B2280C8B39922AA.jpg,A large arch painted red by the sunset
Isle Royale National Park,ISRO,MI,MW,National Park,Legacy,1931-03-03T00:00:00Z,-88.828423,48.010955,-89.41430638,47.75858411,-88.17475477,48.30204967,"Explore a rugged, isolated island, far from the sights and sounds of civilization. Surrounded by Lake Superior, Isle Royale offers unparalleled solitude and adventures for backpackers, hikers, boaters, kayakers, canoeists and scuba divers. Here, amid stunning scenic beauty, you'll find opportunities for reflection and discovery, and make memories that last a lifetime.",https://www.nps.gov/isro/,83D4EDD3-1DD8-B71B-0B19BE2F3AB66880.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/83D4EDD3-1DD8-B71B-0B19BE2F3AB66880.jpg,Panoramic view of the expanse of Isle Royale National Park.
Great Sand Dunes National Park & Preserve,GRSA,CO,IM,National Park,Lands,1932-03-17T00:00:00Z,-105.62886,37.776544,-105.5817034,37.69587788,-105.4284615,37.95632302,"The tallest dunes in North America are the centerpiece in a diverse landscape of grasslands, wetlands, conifer and aspen forests, alpine lakes, and tundra. Experience this diversity through hiking, sand sledding, splashing in Medano Creek, wildlife watching, and more!",https://www.nps.gov/grsa/,0805F9FA-1DD8-B71B-0BD0B5F4D6BDCE8F.jpg,https://www.nps.gov/common/uploads/banner_image/imr/0805F9FA-1DD8-B71B-0BD0B5F4D6BDCE8F.jpg,"Surge Flow Wave, Dunes, and Mount Herard"
Death Valley National Park,DEVA,CA,PW,National Park,Lands,1933-02-11T00:00:00Z,-117.132628,36.483931,-118.0010324,35.633538,-116.276524,37.34944489,"In this below-sea-level basin, steady drought and record summer heat make Death Valley a land of extremes. Yet, each extreme has a striking contrast. Towering peaks are frosted with winter snow. Rare rainstorms bring vast fields of wildflowers. Lush oases harbor tiny fish and refuge for wildlife and humans. Despite its morbid name, a great diversity of life survives in Death Valley.",https://www.nps.gov/deva/,9185763E-1DD8-B71B-0BAC4E800AF8903B.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/9185763E-1DD8-B71B-0BAC4E800AF8903B.jpg,Zabriskie Point at Sunset
Saguaro National Park,SAGU,AZ,IM,National Park,Lands,1933-03-01T00:00:00Z,-110.607721,32.178934,-111.2438306,32.10402827,-110.4985035,32.3520618,"Tucson, Arizona is home to the nation's largest cacti. The giant saguaro is the universal symbol of the American west. These majestic plants, found only in a small portion of the United States, are protected by Saguaro National Park, to the east and west of the modern city of Tucson. Here you have a chance to see these enormous cacti, silhouetted by the beauty of a magnificent desert sunset.",https://www.nps.gov/sagu/,5D2733EE-1DD8-B71B-0B24869B10725BC0.jpg,https://www.nps.gov/common/uploads/banner_image/imr/5D2733EE-1DD8-B71B-0B24869B10725BC0.jpg,Saguaro National Park Madrona photo acknowledgement: John Williams
Black Canyon of the Gunnison National Park,BLCA,CO,IM,National Park,Lands,1933-03-02T00:00:00Z,-107.725557,38.578824,-107.8295381,38.50302577,-107.6184222,38.64118544,"Big enough to be overwhelming, still intimate enough to feel the pulse of time, Black Canyon of the Gunnison exposes you to some of the steepest cliffs, oldest rock, and craggiest spires in North America. With two million years to work, the Gunnison River, along with the forces of weathering, has sculpted this vertical wilderness of rock, water, and sky.",https://www.nps.gov/blca/,C642F9E0-1DD8-B71B-0B412BAE6A5DC47B.jpg,https://www.nps.gov/common/uploads/banner_image/imr/C642F9E0-1DD8-B71B-0B412BAE6A5DC47B.jpg,"Painted Wall, Black Canyon of the Gunnison National Park"
Everglades National Park,EVER,FL,SE,National Park,Legacy,1934-05-30T00:00:00Z,-80.881824,25.372168,-81.51830898,24.8499772,-80.3886838,25.88994371,"Everglades National Park protects an unparalleled landscape that provides important habitat for numerous rare and endangered species like the manatee, American crocodile, and the elusive Florida panther. An international treasure as well - a World Heritage Site, International Biosphere Reserve, a Wetland of International Importance, and a specially protected areas under the Cartagena Treaty.",https://www.nps.gov/ever/,6E0FFF89-1DD8-B71B-0B57E19174598C45.jpg,https://www.nps.gov/common/uploads/banner_image/akr/6E0FFF89-1DD8-B71B-0B57E19174598C45.jpg,Three visitors gazing at the sunset.
Big Bend National Park,BIBE,TX,IM,National Park,Legacy,1935-06-20T00:00:00Z,-103.229854,29.297777,-103.7822413,28.97188709,-102.8399898,29.69509082,"There is a place in Far West Texas where night skies are dark as coal and rivers carve temple-like canyons in ancient limestone. Here, at the end of the road, hundreds of bird species take refuge in a solitary mountain range surrounded by weather-beaten desert. Tenacious cactus bloom in sublime southwestern sun, and diversity of species is the best in the country. This magical place is Big Bend.",https://www.nps.gov/bibe/,F69740AB-1DD8-B71B-0BF4CCD783D01EDD.JPG,https://www.nps.gov/common/uploads/banner_image/imr/F69740AB-1DD8-B71B-0BF4CCD783D01EDD.JPG,
Joshua Tree National Park,JOTR,CA,PW,National Park,Lands,1936-08-16T00:00:00Z,-115.860111,33.827052,-116.4580309,33.67018584,-115.2621906,34.12934299,"Two distinct desert ecosystems, the Mojave and the Colorado, come together in Joshua Tree National Park. A fascinating variety of plants and animals make their homes in a land sculpted by strong winds and occasional torrents of rain. Dark night skies, a rich cultural history, and surreal geologic features add to the wonder of this vast wilderness in southern California. Come explore for yourself.",https://www.nps.gov/jotr/,1B271C98-1DD8-B71B-0BC0CD9246FFE4B5.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/1B271C98-1DD8-B71B-0BC0CD9246FFE4B5.jpg,desert landscape with rock outcrops and contorted Joshua trees
Capitol Reef National Park,CARE,UT,IM,National Park,Lands,1937-08-02T00:00:00Z,-111.283004,38.383553,-111.4232844,37.59856722,-110.8621612,38.5344442,"Located in south-central Utah in the heart of red rock country, Capitol Reef National Park is a hidden treasure filled with cliffs, canyons, domes and bridges in the Waterpocket Fold, a geologic monocline (a wrinkle on the earth) extending almost 100 miles.",https://www.nps.gov/care/,27E22C89-1DD8-B71B-0B1D8E1F50037612.jpg,https://www.nps.gov/common/uploads/banner_image/imr/27E22C89-1DD8-B71B-0B1D8E1F50037612.jpg,a dramatic view of the Strike Valley shows the colors of the Waterpocket Fold
Channel Islands National Park,CHIS,CA,PW,National Park,Lands,1938-04-26T00:00:00Z,-119.739651,34.016551,-120.4729967,33.44808816,-119.0076185,34.24922372,"Channel Islands National Park encompasses five remarkable islands and their ocean environment, preserving and protecting a wealth of natural and cultural resources. Isolation over thousands of years has created unique animals, plants, and archeological resources found nowhere else on Earth and helped preserve a place where visitors can experience coastal southern California as it once was.",https://www.nps.gov/chis/,C368CA23-1DD8-B71B-0B7E64AB38A19D99.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/C368CA23-1DD8-B71B-0B7E64AB38A19D99.jpg,"Lighthouse, Anacapa Island äó¢íó_äó¢íó_timhaufphotography.com (White lighthouse on cliff with ocean and clouds)"
Badlands National Park,BADL,SD,MW,National Park,Lands,1939-01-25T00:00:00Z,-102.393945,43.834002,-102.8981096,43.4767046,-101.8897806,43.92232592,"The rugged beauty of the Badlands draws visitors from around the world. These striking geologic deposits contain one of the world’s richest fossil beds. Ancient mammals such as the rhino, horse, and saber-toothed cat once roamed here. The park’s 244,000 acres protect an expanse of mixed-grass prairie where bison, bighorn sheep, prairie dogs, and black-footed ferrets live today.",https://www.nps.gov/badl/,491D568A-1DD8-B71B-0B8DC6D83B0CDA51.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/491D568A-1DD8-B71B-0B8DC6D83B0CDA51.jpg,Badlands Scenery
Theodore Roosevelt National Park,THRO,ND,MW,National Park,Lands,1947-04-25T00:00:00Z,-103.459223,46.953592,-103.6307579,46.88825641,-103.242968,47.63163174,"When Theodore Roosevelt came to Dakota Territory to hunt bison in 1883, he was a skinny, young, spectacled dude from New York. He could not have imagined how his adventure in this remote and unfamiliar place would forever alter the course of the nation. The rugged landscape and strenuous life that TR experienced here would help shape a conservation policy that we still benefit from today.",https://www.nps.gov/thro/,2118F52C-1DD8-B71B-0B0713EA8F3E1AEA.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/2118F52C-1DD8-B71B-0B0713EA8F3E1AEA.jpg,Riverbend Overlook in the North Unit of Theodore Roosevelt Naitonal Park
Virgin Islands National Park,VIIS,VI,SE,National Park,Lands,1956-08-02T00:00:00Z,-64.741944,18.342793,-64.80236127,18.29662251,-64.67735791,18.37717509,"Virgin Islands National Park’s hills, valleys and beaches are breathtaking. However, within its 7,000 plus acres on the island of St. John is the complex history of civilizations - both free and enslaved - dating back more than a thousand years, all who utilized the land and the sea for survival.",https://www.nps.gov/viis/,261F8D23-1DD8-B71B-0BC98C34878D6F46.jpg,https://www.nps.gov/common/uploads/banner_image/akr/261F8D23-1DD8-B71B-0BC98C34878D6F46.jpg,View from Trunk Bay overlook.
Canyonlands National Park,CANY,UT,IM,National Park,Lands,1964-09-12T00:00:00Z,-109.876962,38.24314,-110.2352446,37.9599087,-109.6639233,38.50807825,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: the Island in the Sky, the Needles, the Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",https://www.nps.gov/cany/,7395AE53-1DD8-B71B-0BA6B88FC55C71CA.jpg,https://www.nps.gov/common/uploads/banner_image/imr/7395AE53-1DD8-B71B-0BA6B88FC55C71CA.jpg,a broad view from Green River overlook with white clouds overhead
Guadalupe Mountains National Park,GUMO,TX,IM,National Park,Lands,1966-10-15T00:00:00Z,-104.884356,31.92335,-105.0253529,31.81318677,-104.711184,32.00042187,"Guadalupe Mountains National Park is the world's premier example of a fossil reef from the Permian Era. The park is known for its extensive hiking and backpacking opportunities in one of the nation's most pristine wilderness areas. Birding, history, and many other opportunities to learn and have fun await visitors in this hidden gem of West Texas.",https://www.nps.gov/gumo/,25FB2CC8-1DD8-B71B-0B2A6F3057B3A2D5.jpg,https://www.nps.gov/common/uploads/banner_image/imr/25FB2CC8-1DD8-B71B-0B2A6F3057B3A2D5.jpg,McKittrick Canyon winds and gives visitors a taste of the riparian habitat in the desert.
Redwood National Park,REDW,CA,PW,National Park,Legacy,1968-10-02T00:00:00Z,-124.031655,41.371331,-124.1601571,41.08060136,-123.8495023,41.83981134,"Most people know Redwood as home to the tallest trees on Earth. The parks also protect vast prairies, oak woodlands, wild riverways, and nearly 40 miles of rugged coastline. For thousands of years people have lived in this verdant landscape. Together, the National Park Service and California State Parks manage these lands for the inspiration, enjoyment, and education of all.",https://www.nps.gov/redw/,0FBA9AF8-1DD8-B71B-0BF72F798FF5BC7E.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/0FBA9AF8-1DD8-B71B-0BF72F798FF5BC7E.jpg,Fog among coast redwoods on Flint Ridge.
North Cascades National Park,NOCA,WA,PW,National Park,Legacy,1968-10-02T00:00:00Z,-121.347607,48.832775,-121.639389,48.36942701,-120.6317842,49.0009263,"Less than three hours from Seattle, an alpine landscape beckons. Discover communities of life adapted to moisture in the west and recurring fire in the east. Explore jagged peaks crowned by more than 300 glaciers. Listen to cascading waters in forested valleys. Witness a landscape sensitive to the Earth's changing climate. Help steward the ecological heart of the Cascades.",https://www.nps.gov/noca/,575C3B44-1DD8-B71B-0BD879DB3BC0AD69.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/575C3B44-1DD8-B71B-0BD879DB3BC0AD69.jpg,View from Sourdough Mountain Overlooking a lake and trees
Biscayne National Park,BISC,FL,SE,National Park,Lands,1968-10-18T00:00:00Z,-80.210247,25.490495,-80.34719606,25.29143106,-80.08940712,25.67111148,"Since ancient times, this barrier island has provided sanctuary to both people and wildlife. Many threatened animals find refuge here, including sea turtles who nest on its shores. Like Indians and early settlers, you too can find tranquility. Swim in the ocean. Fish in the lagoon. Stroll down a wooded trail. Or reflect on the longest expanse of pristine shore in Florida - the way it used to be.",https://www.nps.gov/bisc/,27A88372-1DD8-B71B-0B2D48EF9DCE4903.JPG,https://www.nps.gov/common/uploads/banner_image/akr/27A88372-1DD8-B71B-0B2D48EF9DCE4903.JPG,Biscayne Bay view from Elliott Key.
Voyageurs National Park,VOYA,MN,MW,National Park,Lands,1971-01-08T00:00:00Z,-92.837206,48.483271,-93.20359911,48.29929656,-92.45393765,48.63150909,"Voyageurs National Park lies within the heart of the North American Continent. Here you can see and touch rocks half as old as the world, experience the life of a voyageur, immerse yourself in the sights and sounds of a boreal forest, view the dark skies, or ply the interconnected water routes. Leave your car behind and set out on the water highways of the North Woods.",https://www.nps.gov/voya/,1F6086EB-1DD8-B71B-0B183FC1FA11BE31.JPG,https://www.nps.gov/common/uploads/banner_image/mwr/1F6086EB-1DD8-B71B-0B183FC1FA11BE31.JPG,
Cuyahoga Valley National Park,CUVA,OH,MW,National Park,Lands,1975-06-26T00:00:00Z,-81.569044,41.261236,-81.64826216,41.08968815,-81.49111442,41.4205151,"Though a short distance from the urban areas of Cleveland and Akron, Cuyahoga Valley National Park seems worlds away. The park is a refuge for native plants and wildlife, and provides routes of discovery for visitors. The winding Cuyahoga River gives way to deep forests, rolling hills, and open farmlands. Walk or ride the Towpath Trail to follow the historic route of the Ohio & Erie Canal.",https://www.nps.gov/cuva/,48F4DEDA-1DD8-B71B-0B9A01F682768D59.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/48F4DEDA-1DD8-B71B-0B9A01F682768D59.jpg,The Ledges in Cuyahoga Valley National Park date back to over 300 million years ago.
Wrangell-St. Elias National Park & Preserve,WRST,AK,AK,National Park,Lands,1978-12-01T00:00:00Z,-142.131989,60.691861,-145.2027899,59.6958012,-139.0611873,62.66537332,"Wrangell St. Elias is a vast national park that rises from the ocean all the way up to 18,008 ft. Mount St. Elias. At 13.2 million acres, it’s the same size as Yellowstone Nat. Park, Yosemite Nat. Park, and Switzerland combined! Within this wild landscape, people continue to live off the land as they have done for centuries. This is a rugged, beautiful area filled with opportunities for adventure.",https://www.nps.gov/wrst/,FA260A44-1DD8-B71B-0B71BF80FECDD244.jpg,https://www.nps.gov/common/uploads/banner_image/akr/FA260A44-1DD8-B71B-0B71BF80FECDD244.jpg,Landscape view of Boreal forest and snow capped Wrangell Mountains.
Gates of the Arctic National Park & Preserve,GAAR,AK,AK,National Park,Lands,1978-12-01T00:00:00Z,-153.386903,67.869006,-156.999396,67.01944363,-149.7744103,68.65538816,"This vast landscape does not contain any roads or trails. Visitors discover intact ecosystems where people have lived with the land for thousands of years. Wild rivers meander through glacier-carved valleys, caribou migrate along age-old trails, endless summer light fades into aurora-lit night skies of winter. It remains virtually unchanged except by the forces of nature.",https://www.nps.gov/gaar/,80BF2CBB-1DD8-B71B-0B0EE177F0BF9659.jpg,https://www.nps.gov/common/uploads/banner_image/akr/80BF2CBB-1DD8-B71B-0B0EE177F0BF9659.jpg,Aerial photograph of Alatna River flowing out of the Brooks Range mountains
Kenai Fjords National Park,KEFJ,AK,AK,National Park,Lands,1978-12-01T00:00:00Z,-149.881524,59.953208,-150.9766598,59.28889943,-149.5164794,60.30429327,"At the edge of the Kenai Peninsula lies a land where the ice age lingers. Nearly 40 glaciers flow from the Harding Icefield, Kenai Fjords' crowning feature. Wildlife thrives in icy waters and lush forests around this vast expanse of ice. Native Alutiiq relied on these resources to nurture a life entwined with the sea. Today, shrinking glaciers bear witness to the effects of our changing climate.",https://www.nps.gov/kefj/,C5EECA4F-1DD8-B71B-0B401C31B7B08D1D.jpg,https://www.nps.gov/common/uploads/banner_image/akr/C5EECA4F-1DD8-B71B-0B401C31B7B08D1D.jpg,Bear Glacier in Kenai Fjords National Park
Lake Clark National Park & Preserve,LACL,AK,AK,National Park,Lands,1978-12-01T00:00:00Z,-153.248815,60.547286,-154.3250195,59.85184536,-152.1986778,61.51283605,"Lake Clark National Park is a land of stunning beauty where volcanoes steam, salmon run, bears forage, craggy mountains reflect in shimmering turquoise lakes, and local people and culture still depend on the land and water of their home. Solitude is found around every bend in the river and shoulder of a mountain. Venture into the park to become part of the wilderness.",https://www.nps.gov/lacl/,9CEE26B3-1DD8-B71B-0B1F64B60AC58D31.jpg,https://www.nps.gov/common/uploads/banner_image/akr/9CEE26B3-1DD8-B71B-0B1F64B60AC58D31.jpg,Jagged mountain tops with patchy snow and glaciers.
Kobuk Valley National Park,KOVA,AK,AK,National Park,Lands,1978-12-01T00:00:00Z,-159.198885,67.353365,-160.2964025,66.91181914,-157.8297642,67.87089274,"Caribou, sand dunes, the Kobuk River, Onion Portage - just some of the facets of Kobuk Valley National Park. Half a million caribou migrate through, their tracks crisscrossing sculpted dunes. The Kobuk River is an ancient and current path for people and wildlife. For 9000 years, people came to Onion Portage to harvest caribou as they swam the river. Even today, that rich tradition continues.",https://www.nps.gov/kova/,9387BAE7-1DD8-B71B-0B99E9438363CFE6.jpg,https://www.nps.gov/common/uploads/banner_image/akr/9387BAE7-1DD8-B71B-0B99E9438363CFE6.jpg,sun set on sand dunes
National Park of American Samoa National Park,NPSA,AS,PW,National Park,Legacy,1988-10-31T00:00:00Z,-169.453808,-14.239727,-170.7278617,-14.28366228,-169.4175296,-14.16801573,"The National Park of American Samoa welcomes you into the heart of the South Pacific, to a world of sights, sounds, and experiences that you will find in no other national park in the United States. Enjoy this unique national park and the welcoming people of American Samoa. We are here to protect its rich culture and natural resources. Come explore them with us!",https://www.nps.gov/npsa/,253FF30B-1DD8-B71B-0B106C856FD1DE8B.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/253FF30B-1DD8-B71B-0B106C856FD1DE8B.jpg,Explore the Islands of Sacred Earth
Dry Tortugas National Park,DRTO,FL,SE,National Park,Lands,1992-10-26T00:00:00Z,-82.871791,24.64883,-82.96788559,24.56532873,-81.75551565,24.7261185,"Almost 70 miles (113 km) west of Key West lies the remote Dry Tortugas National Park. The 100-square mile park is mostly open water with seven small islands. Accessible only by boat or seaplane, the park is known the world over as the home of magnificent Fort Jefferson, picturesque blue waters, superlative coral reefs and marine life, and the vast assortment of bird life that frequent the area.",https://www.nps.gov/drto/,B88C5001-1DD8-B71B-0B48A0D946617991.jpg,https://www.nps.gov/common/uploads/banner_image/akr/B88C5001-1DD8-B71B-0B48A0D946617991.jpg,Moat and Fort Jefferson
Congaree National Park,CONG,SC,SE,National Park,Legacy,2003-11-10T08:43:06Z,-80.772792,33.796844,-80.86906176,33.74333174,-80.60127784,33.84424006,"Astonishing biodiversity exists in Congaree National Park, the largest intact expanse of old growth bottomland hardwood forest remaining in the southeastern United States. Waters from the Congaree and Wateree Rivers sweep through the floodplain, carrying nutrients and sediments that nourish and rejuvenate this ecosystem and support the growth of national and state champion trees.",https://www.nps.gov/cong/,C632FF77-1DD8-B71B-0B63EA949BD9BBD0.jpg,https://www.nps.gov/common/uploads/banner_image/akr/C632FF77-1DD8-B71B-0B63EA949BD9BBD0.jpg,View of the Congaree River with Fall colors.
Big Cypress National Preserve,BICY,FL,SE,National Preserve,Legacy,1974-10-11T00:00:00Z,-81.081153,25.970433,-81.38400236,25.61272596,-80.82606823,26.25948831,"The freshwaters of the Big Cypress Swamp, essential to the health of the neighboring Everglades, support the rich marine estuaries along Florida's southwest coast. Protecting over 729,000 acres of this vast swamp, Big Cypress National Preserve contains a mixture of tropical and temperate plant communities that are home to a diversity of wildlife, including the elusive Florida panther.",https://www.nps.gov/bicy/,CABD9666-1DD8-B71B-0BA302B017124C36.jpg,https://www.nps.gov/common/uploads/banner_image/akr/CABD9666-1DD8-B71B-0BA302B017124C36.jpg,people hiking through the swamp in knee-deep water
Big Thicket National Preserve,BITH,TX,IM,National Preserve,Lands,1974-10-11T00:00:00Z,-94.117673,30.202601,-94.84778822,30.09790352,-94.03947419,30.79559598,"Life of all types abounds in the Big Thicket. This national preserve protects the incredible diversity of life found where multiple habitats converge in southeast Texas. Hiking trails and waterways meander through nine different ecosystems, from longleaf pine forests to cypress-lined bayous. It is a place of discovery, a place to wander and explore, a place to marvel at the richness of nature.",https://www.nps.gov/bith/,A0285D95-1DD8-B71B-0B6E143755EA97F4.jpg,https://www.nps.gov/common/uploads/banner_image/imr/A0285D95-1DD8-B71B-0B6E143755EA97F4.jpg,Metal bridge over a tree-lined creek.
Yukon-Charley Rivers National Preserve,YUCH,AK,AK,National Preserve,Lands,1978-12-01T00:00:00Z,-142.798428,65.089786,-144.1393512,64.46110131,-141.001308,65.64298067,"Located in Interior Alaska, Yukon-Charley Rivers offers exploration in a largely untouched landscape. Whether you float the mighty Yukon River or paddle the Charley River's whitewater, your memories will last a lifetime. Geology, cultural history, gold rush remnants, wildlife, and vast scenery will be a part of your experience. But, the strongest element will be solitude. Your adventure awaits.",https://www.nps.gov/yuch/,51D2DCD1-1DD8-B71B-0B4C259EB79A283D.jpg,https://www.nps.gov/common/uploads/banner_image/akr/51D2DCD1-1DD8-B71B-0B4C259EB79A283D.jpg,Fall colors on the Yukon River shoreline near Slaven's Roadhouse
Noatak National Preserve,NOAT,AK,AK,National Preserve,Lands,1978-12-01T00:00:00Z,-159.394486,68.181439,-162.9244318,67.03915422,-155.619722,68.65000714,"As one of North America's largest mountain-ringed river basins with an intact ecosystem, the Noatak River environs features some of the Arctic's finest arrays of plants and animals. The river is classified as a national wild and scenic river, and offers stunning wilderness float-trip opportunities - from deep in the Brooks Range to the tidewater of the Chukchi Sea.",https://www.nps.gov/noat/,238B2089-1DD8-B71B-0BDE93DFDDC7716A.JPG,https://www.nps.gov/common/uploads/banner_image/akr/238B2089-1DD8-B71B-0BDE93DFDDC7716A.JPG,white snow covered mountains under pink sun setting sky
Bering Land Bridge National Preserve,BELA,AK,AK,National Preserve,Lands,1978-12-01T00:00:00Z,-163.920806,65.757048,-167.5383282,65.23253982,-162.7149654,66.5947631,"Imagine a place of whimsical beauty and larger-than-life landscapes: an ancestral home to ice-age giants and turbulent volcanic activity. A land that holds secrets to the intriguing history of human migration, sustains people that have lived here before its establishment as a preserve and continues to be part of a wide breadth of? traditions. Bering Land Bridge is unlike any other place on earth.",https://www.nps.gov/bela/,8863B429-1DD8-B71B-0BA7E003F27C2BA4.JPG,https://www.nps.gov/common/uploads/banner_image/akr/8863B429-1DD8-B71B-0BA7E003F27C2BA4.JPG,Arctic tern against a blue sky.
Timucaun Ecological and Historical Preserve,TIMU,FL,SE,National Preserve,Legacy,1988-02-16T00:00:00Z,-81.471408,30.43109,-81.69234482,30.36545889,-81.39776283,30.58583384,"Visit one of the last unspoiled coastal wetlands on the Atlantic Coast. Discover 6,000 years of human history and experience the beauty of salt marshes, coastal dunes, and hardwood hammocks. The Timucuan Preserve includes Fort Caroline and Kingsley Plantation.",https://www.nps.gov/timu/,4F6A693D-1DD8-B71B-0B5DC59EB77B25E7.jpg,https://www.nps.gov/common/uploads/banner_image/akr/4F6A693D-1DD8-B71B-0B5DC59EB77B25E7.jpg,Salt marshes
